Subject,Start Date,Start Time,End Date,End Time,Location
17 June 2021,16-06-21,20:00,16-06-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/065.png
18 June 2021,17-06-21,20:00,17-06-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/066.png
19 June 2021,18-06-21,20:00,18-06-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/067.png
20 June 2021,19-06-21,20:00,19-06-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/068.png
21 June 2021,20-06-21,20:00,20-06-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/069.png
22 June 2021,21-06-21,20:00,21-06-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/070.png
23 June 2021,22-06-21,20:00,22-06-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/071.png
24 June 2021,23-06-21,20:00,23-06-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/072.png
25 June 2021,24-06-21,20:00,24-06-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/073.png
26 June 2021,25-06-21,20:00,25-06-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/074.png
27 June 2021,26-06-21,20:00,26-06-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/075.png
28 June 2021,27-06-21,20:00,27-06-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/076.png
29 June 2021,28-06-21,20:00,28-06-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/077.png
30 June 2021,29-06-21,20:00,29-06-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/078.png
01 July 2021,30-06-21,20:00,30-06-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/079.png
02 July 2021,01-07-21,20:00,01-07-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/080.png
03 July 2021,02-07-21,20:00,02-07-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/081.png
04 July 2021,03-07-21,20:00,03-07-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/082.png
05 July 2021,04-07-21,20:00,04-07-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/083.png
06 July 2021,05-07-21,20:00,05-07-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/084.png
07 July 2021,06-07-21,20:00,06-07-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/085.png
08 July 2021,07-07-21,20:00,07-07-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/086.png
09 July 2021,08-07-21,20:00,08-07-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/087.png
10 July 2021,09-07-21,20:00,09-07-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/088.png
11 July 2021,10-07-21,20:00,10-07-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/089.png
12 July 2021,11-07-21,20:00,11-07-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/090.png
13 July 2021,12-07-21,20:00,12-07-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/091.png
14 July 2021,13-07-21,20:00,13-07-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/092.png
15 July 2021,14-07-21,20:00,14-07-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/093.png
16 July 2021,15-07-21,20:00,15-07-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/094.png
17 July 2021,16-07-21,20:00,16-07-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/095.png
18 July 2021,17-07-21,20:00,17-07-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/096.png
19 July 2021,18-07-21,20:00,18-07-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/097.png
20 July 2021,19-07-21,20:00,19-07-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/098.png
21 July 2021,20-07-21,20:00,20-07-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/099.png
22 July 2021,21-07-21,20:00,21-07-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/100.png
23 July 2021,22-07-21,20:00,22-07-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/101.png
24 July 2021,23-07-21,20:00,23-07-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/102.png
25 July 2021,24-07-21,20:00,24-07-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/103.png
26 July 2021,25-07-21,20:00,25-07-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/104.png
27 July 2021,26-07-21,20:00,26-07-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/105.png
28 July 2021,27-07-21,20:00,27-07-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/106.png
29 July 2021,28-07-21,20:00,28-07-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/107.png
30 July 2021,29-07-21,20:00,29-07-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/108.png
31 July 2021,30-07-21,20:00,30-07-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/109.png
01 August 2021,31-07-21,20:00,31-07-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/110.png
02 August 2021,01-08-21,20:00,01-08-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/111.png
03 August 2021,02-08-21,20:00,02-08-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/112.png
04 August 2021,03-08-21,20:00,03-08-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/113.png
05 August 2021,04-08-21,20:00,04-08-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/114.png
06 August 2021,05-08-21,20:00,05-08-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/115.png
07 August 2021,06-08-21,20:00,06-08-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/116.png
08 August 2021,07-08-21,20:00,07-08-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/117.png
09 August 2021,08-08-21,20:00,08-08-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/118.png
10 August 2021,09-08-21,20:00,09-08-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/119.png
11 August 2021,10-08-21,20:00,10-08-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/120.png
12 August 2021,11-08-21,20:00,11-08-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/121.png
13 August 2021,12-08-21,20:00,12-08-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/122.png
14 August 2021,13-08-21,20:00,13-08-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/123.png
15 August 2021,14-08-21,20:00,14-08-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/124.png
16 August 2021,15-08-21,20:00,15-08-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/125.png
17 August 2021,16-08-21,20:00,16-08-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/126.png
18 August 2021,17-08-21,20:00,17-08-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/127.png
19 August 2021,18-08-21,20:00,18-08-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/128.png
20 August 2021,19-08-21,20:00,19-08-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/129.png
21 August 2021,20-08-21,20:00,20-08-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/130.png
22 August 2021,21-08-21,20:00,21-08-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/131.png
23 August 2021,22-08-21,20:00,22-08-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/132.png
24 August 2021,23-08-21,20:00,23-08-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/133.png
25 August 2021,24-08-21,20:00,24-08-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/134.png
26 August 2021,25-08-21,20:00,25-08-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/135.png
27 August 2021,26-08-21,20:00,26-08-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/136.png
28 August 2021,27-08-21,20:00,27-08-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/137.png
29 August 2021,28-08-21,20:00,28-08-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/138.png
30 August 2021,29-08-21,20:00,29-08-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/139.png
31 August 2021,30-08-21,20:00,30-08-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/140.png
01 September 2021,31-08-21,20:00,31-08-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/141.png
02 September 2021,01-09-21,20:00,01-09-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/142.png
03 September 2021,02-09-21,20:00,02-09-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/143.png
04 September 2021,03-09-21,20:00,03-09-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/144.png
05 September 2021,04-09-21,20:00,04-09-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/145.png
06 September 2021,05-09-21,20:00,05-09-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/146.png
07 September 2021,06-09-21,20:00,06-09-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/147.png
08 September 2021,07-09-21,20:00,07-09-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/148.png
09 September 2021,08-09-21,20:00,08-09-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/149.png
10 September 2021,09-09-21,20:00,09-09-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/150.png
11 September 2021,10-09-21,20:00,10-09-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/151.png
12 September 2021,11-09-21,20:00,11-09-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/152.png
13 September 2021,12-09-21,20:00,12-09-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/153.png
14 September 2021,13-09-21,20:00,13-09-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/154.png
15 September 2021,14-09-21,20:00,14-09-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/155.png
16 September 2021,15-09-21,20:00,15-09-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/156.png
17 September 2021,16-09-21,20:00,16-09-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/157.png
18 September 2021,17-09-21,20:00,17-09-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/158.png
19 September 2021,18-09-21,20:00,18-09-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/159.png
20 September 2021,19-09-21,20:00,19-09-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/160.png
21 September 2021,20-09-21,20:00,20-09-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/161.png
22 September 2021,21-09-21,20:00,21-09-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/162.png
23 September 2021,22-09-21,20:00,22-09-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/163.png
24 September 2021,23-09-21,20:00,23-09-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/164.png
25 September 2021,24-09-21,20:00,24-09-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/165.png
26 September 2021,25-09-21,20:00,25-09-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/166.png
27 September 2021,26-09-21,20:00,26-09-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/167.png
28 September 2021,27-09-21,20:00,27-09-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/168.png
29 September 2021,28-09-21,20:00,28-09-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/169.png
30 September 2021,29-09-21,20:00,29-09-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/170.png
01 October 2021,30-09-21,20:00,30-09-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/171.png
02 October 2021,01-10-21,20:00,01-10-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/172.png
03 October 2021,02-10-21,20:00,02-10-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/173.png
04 October 2021,03-10-21,20:00,03-10-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/174.png
05 October 2021,04-10-21,20:00,04-10-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/175.png
06 October 2021,05-10-21,20:00,05-10-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/176.png
07 October 2021,06-10-21,20:00,06-10-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/177.png
08 October 2021,07-10-21,20:00,07-10-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/178.png
09 October 2021,08-10-21,20:00,08-10-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/179.png
10 October 2021,09-10-21,20:00,09-10-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/180.png
11 October 2021,10-10-21,20:00,10-10-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/181.png
12 October 2021,11-10-21,20:00,11-10-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/182.png
13 October 2021,12-10-21,20:00,12-10-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/183.png
14 October 2021,13-10-21,20:00,13-10-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/184.png
15 October 2021,14-10-21,20:00,14-10-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/185.png
16 October 2021,15-10-21,20:00,15-10-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/186.png
17 October 2021,16-10-21,20:00,16-10-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/187.png
18 October 2021,17-10-21,20:00,17-10-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/188.png
19 October 2021,18-10-21,20:00,18-10-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/189.png
20 October 2021,19-10-21,20:00,19-10-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/190.png
21 October 2021,20-10-21,20:00,20-10-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/191.png
22 October 2021,21-10-21,20:00,21-10-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/192.png
23 October 2021,22-10-21,20:00,22-10-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/193.png
24 October 2021,23-10-21,20:00,23-10-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/194.png
25 October 2021,24-10-21,20:00,24-10-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/195.png
26 October 2021,25-10-21,20:00,25-10-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/196.png
27 October 2021,26-10-21,20:00,26-10-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/197.png
28 October 2021,27-10-21,20:00,27-10-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/198.png
29 October 2021,28-10-21,20:00,28-10-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/199.png
30 October 2021,29-10-21,20:00,29-10-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/200.png
31 October 2021,30-10-21,20:00,30-10-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/201.png
01 November 2021,31-10-21,20:00,31-10-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/202.png
02 November 2021,01-11-21,20:00,01-11-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/203.png
03 November 2021,02-11-21,20:00,02-11-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/204.png
04 November 2021,03-11-21,20:00,03-11-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/205.png
05 November 2021,04-11-21,20:00,04-11-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/206.png
06 November 2021,05-11-21,20:00,05-11-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/207.png
07 November 2021,06-11-21,20:00,06-11-21,20:30,https://github.com/karthikraman/panchangam/raw/master/png/madrapurI-5122/daily/208.png
